,name,Close1,Close2,Close3,Close4,Close5,Close6,Close7,Close8,Close9,Close10,High1,High2,High3,High4,High5,High6,High7,High8,High9,High10,Low1,Low2,Low3,Low4,Low5,Low6,Low7,Low8,Low9,Low10,Open1,Open2,Open3,Open4,Open5,Open6,Open7,Open8,Open9,Open10
0,1101.TW,1.0,0.8421063516914913,0.6842106351691513,0.7368404724627666,0.5789488923680892,0.31578936483085585,0.0,0.26315539110957786,0.2105255538159625,0.2105255538159625,0.874998653994048,1.0,0.750000886449584,0.6249971160799745,0.687502053648501,0.4999993794717099,0.06250487452322773,0.5624993721406497,0.18750260887406256,0.2500014861029385,0.23076804060824685,1.0,0.8461570766751692,0.7692275150885308,0.8461571287817264,0.30768868435930585,0.0,0.3076900405731209,0.15384724383283555,0.23076941081105673,0.06249926508336756,1.0,0.8750028065989852,0.6250000978562298,0.7499997342604487,0.5000017655887916,0.062500400155578,0.5000028795445601,0.18750349857726434,0.06250038011111059
1,1101B.TW,0.6249987628294633,0.7499925769767515,0.7499925769767515,0.7499925769767515,0.0,0.24999752565891242,0.7499925769767515,0.7499925769767515,0.7499925769767515,1.0,0.4999990997071393,0.666656668663876,0.666656668663876,0.666656668663876,1.0,0.0,0.666656668663876,0.9999951001085208,0.666656668663876,0.999998199414307,0.8000041564393001,0.8000009862425088,0.8999995652037143,0.8999995652037143,0.0,0.4000035190937581,0.9999981441649197,0.09999567470906356,0.3000004620339922,0.8000028383133042,0.5555563212999886,0.6666616632437439,0.6666616632437439,0.6666616632437439,1.0,0.11111383999865154,0.7777705276072027,0.9999967333970972,0.0,0.9999987996064021
2,1102.TW,0.3333303666785383,0.4444464222143125,0.6666607333570624,0.888892844428625,0.4444464222143125,0.5555535777856875,0.22221431114276413,1.0,0.3333303666785383,0.11110715557137496,0.0,0.22222533440728398,0.3333299543042898,0.5555617904450116,0.4444441670811017,0.2222229361873218,0.3333302018069304,0.6666688085619796,0.5555555183056242,4.368277757293981e-06,0.0,0.7777744969376386,0.7777697302910838,0.9999997315953664,1.0,0.8888806206877717,0.5555529615175772,0.6666633453324238,0.6666595065344154,0.444446837744195,0.0,0.5000016913065934,0.7499997061223098,0.6666713474659218,0.8333350489303513,0.499999899351522,0.5833364000745149,0.49999970740651634,1.0,0.3333365972894029
3,1103.TW,0.6363633123906389,0.9090899371719168,0.9090899371719168,1.0000000000000036,0.8181798743438371,1.0000000000000036,0.5454568132655275,0.2727301884842497,0.45454318673447247,0.2727301884842497,0.6666659333107035,0.7500014213913886,0.7500014213913886,1.0,0.7499991999654796,0.8333325747793303,0.5833348739420714,0.5833346965352,0.33333300921308506,0.16666769974565554,0.18181960848076884,0.7272739711668628,0.8181853110542754,1.0000000000000036,0.9090907730411821,0.636365055879164,0.5454557120151229,0.3636397724047278,0.4545453412859253,0.27272843037872363,0.538461409859714,0.5384615776833961,0.846154459301161,1.0,0.7692277268315166,0.615385377530334,0.6153870782057922,0.4615404704729542,0.3076920754717136,0.230772271019422
4,1104.TW,0.10869510942448635,0.0,0.021739556880760347,0.0869564442034978,0.1304346663052467,0.2173911105087445,0.15217333152623524,0.34782577681399296,0.3695644420349815,0.7608693326104934,0.04651167769971032,0.023256770932865933,3.3539871147070244e-07,0.0,0.04651159941019145,0.2093029619325364,0.11627872649940585,0.2790695980200777,0.34883672471629446,0.9534893089111822,0.07692334479695262,8.704682841198519e-08,0.0,0.02564124972503734,0.10256387734213313,0.1794872726398271,0.1025637380242852,0.17948659925241373,0.4102560128905317,0.6410255704376038,0.07317041704748029,0.09756085279307491,0.048781033822239195,0.0,0.0731703353600146,0.14634140095310144,0.19512143351433409,0.1707315759773973,0.4146339042670917,0.5853658216925695
5,1108.TW,0.33333333333333215,0.06666612468768562,0.06666612468768562,0.06666612468768562,0.0,0.13333360432282504,0.06666612468768562,0.33333333333333215,0.40000081296847156,0.4666669376561572,0.21428617366269265,0.21428538420566667,0.0,0.0,8.747064441649854e-07,0.07142813763832123,0.07142755313972415,0.21428617366269265,0.35714459170192114,0.5714291072263329,0.0,0.07142800468362509,0.14285678127926715,0.14285678127926715,9.15785207666886e-08,0.14285736017452777,0.14285678127926715,0.21428633730557323,0.4285718886726855,0.5714285798637313,0.0,0.4374992305682106,0.24999995205284264,0.187499795183939,0.2500007174192156,0.18750030335109358,0.24999995205284264,0.18750047718552665,0.5000005880115559,0.49999982616301963
6,1109.TW,0.4000064941390491,0.20001136474333236,0.20001136474333236,0.20001136474333236,0.20001136474333236,0.4000064941390491,0.0,0.8000048706042833,0.6000016235347658,0.4000064941390491,0.2500015159168214,8.583112673932192e-06,8.583112673932192e-06,8.583112673932192e-06,8.583112673932192e-06,6.360468191246582e-06,0.0,0.7499975303927613,0.7499991346827386,0.7500013635179954,0.19999650125534174,0.0,0.19999826937225862,0.19999826937225862,0.19999826937225862,0.19999650125534174,0.19999144149365122,0.5999976185912033,0.5999988912818282,0.6000006594270673,0.0,0.4000052364517046,0.4000052364517046,0.4000052364517046,0.20000731699856544,0.40000345832019946,0.3999983699001035,0.40000041748966453,0.8000051385368465,0.6000013727646092
7,1110.TW,0.36363540934046057,0.5454513644681924,0.6363645906595394,1.0,0.4545451364468178,0.36363540934046057,0.2727256822340962,0.0909062280213746,0.0,0.2727256822340962,0.6250024575733306,0.49999997434874643,0.5000025846343874,1.0,0.7499982213982932,0.375001686130652,0.25000111528672875,0.0,2.266917057625051e-06,3.580391663149385e-07,0.666667874430992,0.6666619645249625,0.8333290906686486,1.0,0.999998662980353,0.5000041835607973,0.16666706558916644,0.16666659218271462,0.1666695895452932,0.16666706558916644,0.6666687434858432,0.6666647706963928,0.6666670845827909,0.5555579984796566,1.0,0.4444451668999392,0.2222235639679866,0.11110934621314073,0.11111135006186146,0.0
8,1201.TW,0.2499963715354241,0.2499963715354241,0.0,0.0,0.3749993952559052,0.2499963715354241,0.12499818576770849,0.4999975810236137,0.8749969762795189,1.0,0.1764700936759276,0.058822486772264426,0.058822878272351886,1.957500472826723e-07,0.29411753731672263,0.1764700936759276,0.0,0.29411734200958506,0.5294119991622317,1.0,0.0,0.12500326373002935,8.253018677351065e-07,8.253018677351065e-07,0.1250029222735094,0.12500326373002935,0.1250036763839546,0.1250025137979165,0.12500136952026963,1.0,0.0,0.33333224962954944,0.2222236501351702,0.11111431114177606,0.11111327206047861,0.4444458252057544,0.22222328038566275,0.22222224421683023,0.6666670315633922,0.8888853959538565
9,1203.TW,1.0,0.8571433876364232,0.7142867752728463,0.7142867752728463,0.8095238979394068,0.952382367030463,0.7142867752728463,0.7142867752728463,0.7619044082423869,0.42857169381821336,1.0,0.6799990970959087,0.8799991601727122,0.6399998867612311,0.4799997454168228,0.6000007829925664,0.40000061334974646,0.40000061334974646,0.4399993995582392,0.24000036533320923,0.9444451010312882,1.0,0.8888908560302546,0.8888908560302546,0.7777799124481888,0.7777797380898157,0.555556405920985,0.555556405920985,0.3333347636249755,0.500002117291487,0.8095227505122793,0.8095229371323605,1.0,0.904761562905378,0.6190485308188656,0.8571435687338465,0.6190480681435915,0.6190480681435915,0.7142858111955377,0.3809532208833595
10,1210.TW,0.07692389871068528,0.0,0.2692313562219155,0.3076925424887662,0.34615372875561334,0.4615388137331493,0.2692313562219155,0.23077016995506838,0.4230776274663022,0.34615372875561334,0.0,0.2400006280500797,0.24000101525210837,0.2800007090212375,0.4799996684535621,0.5200014675210127,0.4800006948754465,0.32000115998214085,0.39999984668361677,0.4799996684535621,0.0,0.2666662045462722,0.3000006517228435,0.4000007079403076,0.5333323548218019,0.6333341588736268,0.3333335096113288,0.43333314277252555,0.49999997399987706,0.5666664828348651,0.0,0.333332819198759,0.30303050707564694,0.5151523856560409,0.4848476653605758,0.5757584094547923,0.6666675164422351,0.48484823998968096,0.4848480984853545,0.6060603818943378
11,1213.TW,0.6153857439964199,0.6923071280017865,0.5384606920026869,0.6923071280017865,0.07692138400536663,0.3076928719982064,0.3076928719982064,0.23076782000447338,1.0,0.7692321799955266,1.0,0.13043361079725102,0.13043361079725102,0.7826078843980966,0.0,0.08695643159978772,0.13043361079725102,0.13043361079725102,0.30434647399683,0.9565207475976756,0.047617858229521914,0.5714279226706509,0.7619038968941965,0.0,0.5714279226706509,0.5714279226706509,0.7142860386646745,0.476189935558871,0.6666659097824237,1.0,1.0,0.3000003178912358,0.3333328035146046,0.19999968210876418,0.19999968210876418,0.06666656070292021,0.3000003178912358,0.13333312140584397,0.13333312140584397,0.9666659249204486
12,1215.TW,0.0,0.06896627977366876,0.3103454948019575,0.4137921502829158,0.2068960751414579,0.3103454948019575,0.2068960751414579,0.24137921502828874,0.4137921502829158,0.3103454948019575,0.17856964269625308,0.0,0.21428700561510539,0.32142856915848483,0.32142805371549343,0.2857145895423443,0.3571418453432713,0.3571428688188689,0.32142856915848483,0.4285724821844994,0.0,0.31428647211049565,0.42857151793001336,0.5428576645929937,0.5428572547746988,0.5428575153942745,0.45714221252652365,0.4857161577277438,0.5714286191568476,0.5428575153942745,0.0,0.3333350348709665,0.3846153661203253,0.6153847550025233,0.5897437920298465,0.48717969650198256,0.48717946261267997,0.564103930530937,0.512820424068714,0.6410252139485273
13,1216.TW,0.0,0.681817527908855,1.0,0.8636350558177028,0.5454561802278732,0.40909123604557607,0.31818247209115214,0.9545438197721268,0.5454561802278732,0.7272701116354057,0.0,0.681817527908855,1.0,0.8636350558177028,0.7272713440308252,0.4545450268593285,0.5909086754546777,0.9545438197721268,0.6818175530800943,0.772727368870683,0.0,0.47826178550643306,0.9565223841960417,1.0,0.9565233498231294,0.695653621788594,0.6956524953682433,0.6956537697174241,0.8695679122828821,0.8260890286178295,0.0,0.22727270445266612,0.9090890507124598,1.0,0.8636362712996686,0.5454561310107024,0.4090900990889139,0.40909143135769455,0.8181824756950249,0.5454550163250786
